Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Authority,Hub
1344805435153543168,1344805435153543168,,1,1,2,1,1,2,1,1,1,0,9,0.000651,0.000943
1170404625301852160,1170404625301852160,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2709419717,2709419717,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2515461941,2515461941,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1427632842075475968,1427632842075475968,,1,2,3,1,2,3,8,0.303546,0.34345,0.000019,13,0.000651,0.025483
1851884437,1851884437,,2,4,6,2,4,6,3,0.525424,0.55914,0.000009,14,0.000662,0.043063
188888607,188888607,,1,1,2,1,1,2,8,0.303216,0.342457,0.000019,9,0.000651,0.00479
420415403,420415403,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1449468040245035008,1449468040245035008,,1,2,3,1,2,3,8,0.303546,0.34345,0.000019,13,0.000651,0.025483
1065446190,1065446190,,1,2,3,1,2,3,2,0.75,0.833333,0.000002,18,0.000651,0.020783
956175940891136000,956175940891136000,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1426490692474392576,1426490692474392576,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.017924
4362453375,4362453375,,1,2,3,1,2,3,7,0.293069,0.335328,0.000022,14,0.000651,0.003725
1910488188,1910488188,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
944382516,944382516,,1,1,2,1,1,2,1,1,1,0.000002,18,0.000651,0.000092
1283518398,1283518398,,1,2,3,2,2,4,7,0.305755,0.334223,0.000011,13,0.000651,0.006399
1036329954798129152,1036329954798129152,,2,5,7,2,5,7,6,0.423581,0.459851,0.000055,14,0.000662,0.048577
2938255667,2938255667,,1,1,2,1,1,2,1,1,1,0,37,0.000651,0.003445
1401927860512825344,1401927860512825344,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
475150043,475150043,,1,1,2,1,2,3,2,0.666667,0.75,0,13,0.000651,0.017924
1302188269908656128,1302188269908656128,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.020692
1429064793697226752,1429064793697226752,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
222176911,222176911,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1116790574,1116790574,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
38903873,38903873,,1,0,1,2,0,2,0,0,0,0,13,0.000651,0
1357828860394536960,1357828860394536960,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
499876766,499876766,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
707353020640710656,707353020640710656,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.020692
1242984717928083456,1242984717928083456,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
507570761,507570761,,1,3,4,1,3,4,6,0.392562,0.434152,0.000012,9,0.000651,0.005971
434123289,434123289,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
4893362397,4893362397,,1,4,5,1,4,5,2,0.75,0.833333,0.000001,9,0.000651,0.041028
1121931434,1121931434,,1,1,2,1,1,2,6,0.390411,0.429474,0.000011,9,0.000651,0.00415
1249704716898091008,1249704716898091008,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
449615009,449615009,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
425659307,425659307,,1,1,2,1,1,2,6,0.390411,0.429474,0.000011,9,0.000651,0.00415
368118881,368118881,,1,2,3,1,2,3,1,1,1,0,37,0.000651,0.024137
1285866977693700096,1285866977693700096,,1,3,4,1,3,4,6,0.293706,0.356746,0.000011,15,0.000651,0.022244
1434615229686628352,1434615229686628352,,2,0,2,2,0,2,0,0,0,0,13,0.000861,0
1199397167493996544,1199397167493996544,,1,2,3,1,2,3,1,1,1,0,37,0.000651,0.024137
493680177,493680177,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
459589014,459589014,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
4611000693,4611000693,,1,1,2,1,1,2,1,1,1,0,15,0.000651,0.001469
131565005,131565005,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1299087773601861632,1299087773601861632,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
104637433,104637433,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
3159816119,3159816119,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1231573077722632192,1231573077722632192,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1242481949437919232,1242481949437919232,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
96624832,96624832,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1313951568891387904,1313951568891387904,,1,3,4,1,3,4,6,0.392562,0.434152,0.000011,37,0.000651,0.025519
426181894,426181894,,1,1,2,1,1,2,7,0.283203,0.300698,0,9,0.000651,0.004809
232559332,232559332,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
4747949368,4747949368,,1,1,2,2,1,3,2,0.666667,0.75,0.000001,13,0.000651,0.000949
1283167465,1283167465,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
566150054,566150054,,2,3,5,3,3,6,2,0.714286,0.8,0.00001,13,0.000861,0.038665
3928901475,3928901475,,1,3,4,1,3,4,5,0.443038,0.479048,0.000011,15,0.000651,0.040207
254242037,254242037,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1159769104003321856,1159769104003321856,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1442246890125287424,1442246890125287424,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
408756549,408756549,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2846453086,2846453086,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1011674388,1011674388,,1,2,3,1,2,3,7,0.330185,0.364425,0.000019,9,0.000651,0.009599
1259103016663289856,1259103016663289856,,1,3,4,1,3,4,2,0.8,0.875,0.000005,9,0.000651,0.018915
407685967,407685967,,1,1,2,1,2,3,1,1,1,0.000006,13,0.000651,0
87448728,87448728,,1,1,2,1,1,2,1,1,1,0,37,0.000651,0.003445
336406661,336406661,,1,1,2,1,1,2,2,0.52381,0.545455,0.000059,18,0.000651,0.000066
1032227404029280256,1032227404029280256,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
235712668,235712668,,1,2,3,1,2,3,2,0.666667,0.75,0,13,0.000651,0.038617
802233746648952832,802233746648952832,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
33574643,33574643,,1,4,5,1,4,5,6,0.422849,0.458421,0.000018,21,0.000651,0.023942
1089979686,1089979686,,1,1,2,1,1,2,1,1,1,0.000003,13,0.000651,0.000003
12266712,12266712,,2,1,3,2,1,3,2,0.666667,0.75,0,13,0.000861,0.020692
2173072229,2173072229,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1272910866787323904,1272910866787323904,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1632805556,1632805556,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2682159590,2682159590,,2,0,2,2,0,2,0,0,0,0,14,0.000662,0
398240072,398240072,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
526532007,526532007,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
233531154,233531154,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.017924
1471856263,1471856263,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
468441125,468441125,,2,4,6,2,5,7,7,0.307136,0.338634,0.00003,13,0.000861,0.025272
1220743790,1220743790,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1437135834457821184,1437135834457821184,,1,1,2,1,1,2,1,1,1,0,37,0.000651,0.003445
40363134,40363134,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.017924
332934650,332934650,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1071485604,1071485604,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1212034646,1212034646,,1,1,2,1,1,2,6,0.390411,0.429474,0.000011,9,0.000651,0.00415
366490597,366490597,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
995021599,995021599,,1,1,2,1,2,3,2,0.666667,0.75,0.000011,13,0.000651,0
1370387662956298240,1370387662956298240,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2297955914,2297955914,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1552680427,1552680427,,1,3,4,1,3,4,2,0.714286,0.8,0.000006,13,0.000651,0.03865
1449851498037448704,1449851498037448704,,1,1,2,1,1,2,1,1,1,0,13,0.000651,0.000584
706097800040357888,706097800040357888,,1,1,2,1,1,2,1,1,1,0,21,0.000651,0.000866
1418591216938196992,1418591216938196992,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.020692
547078405,547078405,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1077603637285847040,1077603637285847040,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1094396285069807616,1094396285069807616,,1,2,3,1,2,3,2,0.75,0.833333,0,13,0.000651,0.021277
1392230741875040256,1392230741875040256,,2,4,6,2,4,6,6,0.39369,0.436353,0.000026,13,0.000861,0.043351
395594857,395594857,,2,0,2,2,0,2,0,0,0,0,13,0.000861,0
9371272,9371272,,2,0,2,2,0,2,0,0,0,0,13,0.000861,0
1409849444,1409849444,,1,1,2,1,2,3,2,0.666667,0.75,0,13,0.000651,0.017924
444837039,444837039,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.020692
561271539,561271539,,1,2,3,1,3,4,2,0.75,0.833333,0,13,0.000651,0.021369
388245923,388245923,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
432513377,432513377,,2,5,7,2,5,7,7,0.288823,0.313421,0.000036,21,0.000861,0.024265
1390709299920449536,1390709299920449536,,2,1,3,2,1,3,1,1,1,0.000006,28,0.000653,0
1360623190620397568,1360623190620397568,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1327205063614410752,1327205063614410752,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1412077352918601728,1412077352918601728,,1,2,3,1,2,3,2,0.666667,0.75,0,13,0.000651,0.038617
730842345579675648,730842345579675648,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
76993549,76993549,,1,2,3,1,2,3,7,0.272895,0.306349,0.000011,14,0.000651,0.020059
832242520864280576,832242520864280576,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
902615969150926848,902615969150926848,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1376839147625844736,1376839147625844736,,2,1,3,2,1,3,7,0.283203,0.300698,0,9,0.000861,0.004809
279496623,279496623,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
831782232905936896,831782232905936896,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.020692
1235509851675033600,1235509851675033600,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1333682800948547584,1333682800948547584,,1,2,3,1,2,3,8,0.303546,0.34345,0.000019,13,0.000651,0.025483
1279571653249380352,1279571653249380352,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.017924
1006406222164185088,1006406222164185088,,1,1,2,1,1,2,1,1,1,0.000003,13,0.000651,0.000132
721290831261470720,721290831261470720,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2876969818,2876969818,,1,1,2,1,1,2,1,1,1,0.000006,18,0.000651,0.00001
325606060,325606060,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
712537649794428928,712537649794428928,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2360365059,2360365059,,1,2,3,1,2,3,2,0.75,0.833333,0,15,0.000651,0.019393
812789625462865920,812789625462865920,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
521164308,521164308,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
3422534909,3422534909,,2,1,3,2,1,3,2,0.666667,0.75,0,13,0.000861,0.017924
1412187597514985472,1412187597514985472,,2,1,3,2,1,3,2,0.666667,0.75,0,13,0.000861,0.017924
1143393739,1143393739,,2,1,3,2,1,3,2,0.666667,0.75,0,13,0.000861,0.017924
3074560906,3074560906,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.020692
1322184236,1322184236,,1,2,3,1,2,3,1,1,1,0.000001,9,0.000651,0.003753
1392903139779620864,1392903139779620864,,2,0,2,2,0,2,0,0,0,0,14,0.000662,0
1248373124778921984,1248373124778921984,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2773205240,2773205240,,1,2,3,1,2,3,2,0.666667,0.75,0,13,0.000651,0.038617
594793423,594793423,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
513576447,513576447,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.020692
1425823584082034688,1425823584082034688,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2324171570,2324171570,,2,2,4,3,4,7,1,1,1,0.000011,13,0.001197,0
278425671,278425671,,2,1,3,3,1,4,1,1,1,0.000004,14,0.0007,0.000129
1130395706156568576,1130395706156568576,,1,3,4,1,3,4,8,0.303986,0.344543,0.000019,13,0.000651,0.043407
1377619729137946624,1377619729137946624,,1,2,3,1,2,3,2,0.666667,0.75,0,13,0.000651,0.038617
385872805,385872805,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1439519096975073280,1439519096975073280,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1361873214952136704,1361873214952136704,,1,1,2,1,1,2,2,0.666667,0.75,0,13,0.000651,0.017924
792173359,792173359,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
2184531680,2184531680,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1524453986,1524453986,,2,3,5,2,3,5,7,0.285294,0.306537,0.000003,15,0.000861,0.025791
174210451,174210451,,2,1,3,2,2,4,1,1,1,0.000006,250,0.000655,0.000015
1351166954497859584,1351166954497859584,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1353812106,1353812106,,1,1,2,1,1,2,1,1,1,0.000006,13,0.000651,0
1171740218321510400,1171740218321510400,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1475611711,1475611711,,1,0,1,1,0,1,0,0,0,0,13,0.000651,0
1152958669883084800,1152958669883084800,,0,3,3,0,3,3,7,0.2846,0.305488,0,9,0,0.004904
1109178580049846272,1109178580049846272,,0,1,1,0,1,1,2,0.666667,0.75,0,18,0,0.000016
1067008310,1067008310,,0,4,4,0,4,4,7,0.286602,0.310224,0,21,0,0.006222
1355567367431081984,1355567367431081984,,0,1,1,0,1,1,1,1,1,0,206,0,0.000067
3610762348,3610762348,,1,0,1,1,0,1,0,0,0,0,18,0,0
362470970,362470970,,0,1,1,0,1,1,1,1,1,0,28,0,0.000001
305812698,305812698,,0,1,1,0,1,1,8,0.239742,0.254313,0,250,0,0.000495
22494840,22494840,,3,1,4,3,1,4,2,0.666667,0.75,0,13,0.000631,0.017924
2346386829,2346386829,,0,3,3,0,3,3,2,0.666667,0.75,0,18,0,0.020763
1436278412209967104,1436278412209967104,,2,0,2,2,0,2,0,0,0,0,18,0.000607,0
184373505,184373505,,0,1,1,0,1,1,1,1,1,0,206,0,0.000067
1135103330357796864,1135103330357796864,,0,1,1,0,1,1,1,1,1,0,28,0,0.000001
255936660,255936660,,0,0,0,0,0,0,0,0,0,0,135,0,0
1344373356590731264,1344373356590731264,,0,1,1,0,1,1,1,1,1,0,28,0,0.000001
1362899216855670784,1362899216855670784,,0,1,1,0,1,1,2,0.666667,0.75,0,5,0,0.020692
2472325534,2472325534,,0,1,1,0,1,1,1,1,1,0,14,0,0
724665714188161024,724665714188161024,,0,1,1,0,1,1,8,0.239742,0.254313,0,250,0,0.000495
497384675,497384675,,0,1,1,0,1,1,8,0.239742,0.254313,0,250,0,0.000495
1308784357545578496,1308784357545578496,,1,0,1,2,0,2,0,0,0,0,18,0,0
161649422,161649422,,0,1,1,0,1,1,2,0.666667,0.75,0,18,0,0.000015
1704888342,1704888342,,0,1,1,0,1,1,8,0.239742,0.254313,0,250,0,0.000495
1424657380629958656,1424657380629958656,,1,0,1,1,0,1,0,0,0,0,18,0,0
1429348800536195072,1429348800536195072,,0,1,1,0,1,1,1,1,1,0,18,0,0.000038
2801911624,2801911624,,0,1,1,0,1,1,1,1,1,0,206,0,0.000067
1350769135182086144,1350769135182086144,,6,0,6,6,0,6,0,0,0,0,28,0.000003,0
2786653664,2786653664,,0,1,1,0,1,1,8,0.239742,0.254313,0,250,0,0.000495
557037685,557037685,,0,1,1,0,1,1,2,0.666667,0.75,0,136,0,0
2876192128,2876192128,,1,1,2,1,1,2,1,1,1,0,136,0,0
465471132,465471132,,0,1,1,0,3,3,2,0.666667,0.75,0,18,0,0.000016
1442401413393383424,1442401413393383424,,0,0,0,0,0,0,0,0,0,0,137,0,0
1408753351660130304,1408753351660130304,,0,1,1,0,1,1,2,0.666667,0.75,0,33,0,0.000004
1397982227925975040,1397982227925975040,,3,1,4,4,2,6,1,1,1,0,33,0.000122,0
1392039763,1392039763,,0,1,1,0,1,1,8,0.239742,0.254313,0,250,0,0.000495
16777774,16777774,,0,1,1,0,1,1,1,1,1,0,14,0,0
1422988447720034304,1422988447720034304,,0,1,1,0,1,1,1,1,1,0,14,0,0
532222780,532222780,,0,2,2,0,2,2,8,0.239871,0.254935,0,250,0,0.021188
1320369556335087616,1320369556335087616,,0,2,2,0,2,2,9,0.18408,0.196644,0,18,0,0.021662
20400130,20400130,,0,0,0,0,0,0,0,0,0,0,138,0,0
978643184,978643184,,0,1,1,0,1,1,1,1,1,0,28,0,0.00006
1443675427554406400,1443675427554406400,,0,1,1,0,1,1,1,1,1,0,28,0,0.000001
2888006819,2888006819,,0,2,2,0,2,2,1,1,1,0,18,0,0.000039
910585294667304960,910585294667304960,,0,1,1,0,1,1,1,1,1,0,139,0,0
3001832471,3001832471,,1,0,1,1,0,1,0,0,0,0,139,0,0
1249678210314502144,1249678210314502144,,0,1,1,0,1,1,8,0.239742,0.254313,0,250,0,0.000495
82976875,82976875,,0,0,0,0,0,0,0,0,0,0,140,0,0
36039763,36039763,,0,1,1,0,1,1,8,0.239742,0.254313,0,250,0,0.000495
1440660636657065984,1440660636657065984,,0,1,1,0,1,1,8,0.246116,0.260917,0,14,0,0.000541
541670926,541670926,,0,1,1,0,2,2,8,0.239742,0.254313,0,250,0,0.000495
2764665148,2764665148,,1,1,2,1,1,2,2,0.666667,0.75,0.000001,18,0,0.017924
2656932553,2656932553,,1,0,1,1,0,1,0,0,0,0,18,0,0
634636448,634636448,,1,0,1,1,0,1,0,0,0,0,18,0,0
94788246,94788246,,1,1,2,1,1,2,7,0.283203,0.300698,0.000174,18,0,0.004809
422062831,422062831,,0,1,1,0,1,1,1,1,1,0,18,0,0.000038
532572724,532572724,,1,1,2,2,1,3,2,0.666667,0.75,0,18,0.00014,0.020692
1020575569287708672,1020575569287708672,,2,1,3,4,2,6,1,1,1,0,18,0.000047,0
1078714763323105280,1078714763323105280,,0,0,0,0,0,0,0,0,0,0,141,0,0
917038232,917038232,,0,3,3,0,3,3,2,0.8,0.875,0,13,0,0.021501
898543969797275648,898543969797275648,,0,1,1,0,1,1,8,0.239742,0.254313,0,250,0,0.000495
1267933116880084992,1267933116880084992,,0,1,1,0,1,1,1,1,1,0,9,0,0.00005
510284434,510284434,,2,0,2,5,0,5,0,0,0,0,28,0,0
553143096,553143096,,0,1,1,0,1,1,1,1,1,0,18,0,0.000018
441849135,441849135,,0,0,0,0,0,0,0,0,0,0,142,0,0
1252982094596358144,1252982094596358144,,1,0,1,1,0,1,0,0,0,0,28,0,0
337730822,337730822,,0,1,1,0,1,1,4,0.4,0.520833,0,28,0,0.000015
1272712532,1272712532,,0,2,2,0,2,2,8,0.312565,0.354103,0,14,0,0.005332
1946899837,1946899837,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1398098581236682752,1398098581236682752,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
765555246,765555246,,1,1,2,1,1,2,2,0.666667,0.75,0,250,0.000004,0.020692
2331775274,2331775274,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
435279526,435279526,,1,0,1,2,0,2,0,0,0,0,250,0.000004,0
161776806,161776806,,1,0,1,2,0,2,0,0,0,0,250,0.000004,0
2163541074,2163541074,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
923144558011133952,923144558011133952,,1,2,3,1,2,3,8,0.316246,0.358865,0.000187,15,0.000004,0.00638
725771229102243840,725771229102243840,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
703288128681996288,703288128681996288,,1,2,3,1,3,4,2,0.6,0.666667,0.000021,250,0.000004,0.02071
458506443,458506443,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
250085208,250085208,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1192260607,1192260607,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
400273310,400273310,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
299780153,299780153,,1,1,2,1,1,2,2,0.666667,0.75,0.000001,250,0.000004,0.017924
1383655178,1383655178,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
968090647608676352,968090647608676352,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
85793150,85793150,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
220657844,220657844,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1133644491313876992,1133644491313876992,,1,1,2,1,1,2,1,1,1,0.000001,15,0.000004,0.00039
1336964342823129088,1336964342823129088,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
323239274,323239274,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
566361704,566361704,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
841701064118284288,841701064118284288,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1065254220,1065254220,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
118183154,118183154,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1356627301811781632,1356627301811781632,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
2648108607,2648108607,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1316630180,1316630180,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1136328033105862656,1136328033105862656,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1300098478870233088,1300098478870233088,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
713088463663456256,713088463663456256,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
416574932,416574932,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
910354814,910354814,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
516238138,516238138,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
4184406562,4184406562,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
2437846648,2437846648,,2,0,2,2,0,2,0,0,0,0,250,0.000214,0
469403771,469403771,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
220603109,220603109,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
273316238,273316238,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
849290722566123520,849290722566123520,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1299758229715595264,1299758229715595264,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1082281620546179072,1082281620546179072,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
233614695,233614695,,1,2,3,1,2,3,5,0.450688,0.473198,0.001847,250,0.000004,0.01797
1226537390690521088,1226537390690521088,,1,1,2,1,1,2,1,1,1,0.000005,250,0.000004,0.000003
201789369,201789369,,1,1,2,1,1,2,8,0.303216,0.342457,0.000149,250,0.000004,0.00479
1387370190556573696,1387370190556573696,,2,3,5,2,3,5,6,0.394947,0.43541,0.000108,15,0.000214,0.009306
1264018218,1264018218,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
965276915299966976,965276915299966976,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
838748535944269824,838748535944269824,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
3325032107,3325032107,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
855530862020046848,855530862020046848,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1699269889,1699269889,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
361403479,361403479,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1336407070468419584,1336407070468419584,,1,1,2,1,1,2,1,1,1,0.000001,37,0.000004,0.003445
391034680,391034680,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
4119906531,4119906531,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
54854463,54854463,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
2352972501,2352972501,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
256512993,256512993,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
464612109,464612109,,2,0,2,2,0,2,0,0,0,0,250,0.000004,0
904262833361362944,904262833361362944,,1,1,2,1,1,2,2,0.666667,0.75,0,250,0.000004,0.020692
934140177571868672,934140177571868672,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
958474775202058240,958474775202058240,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
319095713,319095713,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1251605058,1251605058,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1373003899,1373003899,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1405789050,1405789050,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
2553289698,2553289698,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1376231742646931456,1376231742646931456,,2,0,2,2,0,2,0,0,0,0,9,0.000635,0
1442246886266601472,1442246886266601472,,2,1,3,2,1,3,1,1,1,0.000001,14,0.000214,0.001513
1196788331927015424,1196788331927015424,,2,0,2,2,0,2,0,0,0,0,14,0.000005,0
1027951161377214464,1027951161377214464,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
242922585,242922585,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1337596044,1337596044,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
1083680015492022272,1083680015492022272,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
2628952445,2628952445,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
522457817,522457817,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
130270574,130270574,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
947879034,947879034,,1,0,1,1,0,1,0,0,0,0,250,0.000004,0
104873862,104873862,,0,4,4,0,4,4,7,0.276699,0.29611,0,206,0,0.000133
1397552279738273792,1397552279738273792,,2,4,6,2,5,7,8,0.317395,0.361216,0.000011,206,0.000144,0.027096
1417095125617029120,1417095125617029120,,2,2,4,2,2,4,6,0.391484,0.431813,0.000016,206,0.000214,0.007594
10228272,10228272,,3,0,3,3,0,3,0,0,0,0,18,0.000622,0
1073496504378290176,1073496504378290176,,0,2,2,0,2,2,1,1,1,0,28,0,0.000001
568318054,568318054,,1,0,1,1,0,1,0,0,0,0,28,0,0
1006901293351305216,1006901293351305216,,0,1,1,0,1,1,8,0.246116,0.260917,0,14,0,0.000541
79238589,79238589,,0,1,1,0,1,1,1,1,1,0,28,0,0.000001
1025143716,1025143716,,0,7,7,0,7,7,8,0.284507,0.324995,0,14,0,0.043744
575630635,575630635,,0,0,0,0,0,0,0,0,0,0,143,0,0
116750021,116750021,,1,1,2,2,1,3,2,0.666667,0.75,0,28,0,0.020692
277617377,277617377,,0,1,1,0,1,1,8,0.246116,0.260917,0,14,0,0.000541
991693594531651584,991693594531651584,,0,0,0,0,0,0,0,0,0,0,144,0,0
